0.151280,47.743981,118.635979,10.142293,6.522763,0.037778,1
0.177569,53.819687,34.174100,30.380392,4.500620,0.018235,1
0.120259,18.968822,20.091413,-1.181789,18.768278,0.050448,1
0.028223,9.348003,8.917249,-9.348003,8.785545,0.034092,1
0.140343,21.269097,5.374172,21.269096,5.761492,0.054633,1
0.001061,0.331332,17.855138,0.331332,17.966921,0.057108,1
0.278397,51.938859,85.117169,20.006739,3.649286,0.037904,1
0.185718,45.183898,21.913089,29.851763,5.432730,0.019290,1
0.064483,19.435255,35.388522,-19.435255,35.388527,0.076636,1
0.162824,37.235693,66.607184,20.065029,16.630486,0.057479,1
0.044962,9.376826,9.865705,9.376826,9.865705,0.020328,1
0.128010,17.913901,43.086314,8.458832,7.545036,0.035462,1
0.274038,62.219906,5.359220,0.000000,0.000000,0.001699,1
0.085064,17.519947,5.548945,17.519947,4.670160,0.051575,1
0.147614,39.413337,40.916187,10.032701,8.594409,0.025298,1
0.141224,35.971068,183.603894,-0.196877,0.196877,0.035580,1
0.424218,101.514770,321.536515,19.117966,21.864048,0.100024,1
0.529920,106.890337,239.756506,8.144916,8.144916,0.063831,1
0.049312,8.149440,18.413263,8.149440,18.413261,0.026522,1
0.052814,8.981239,16.868747,8.981239,16.759401,0.036045,1
0.155962,29.817713,0.641620,16.580126,38.323982,0.055671,1
0.224075,121.113328,82.420631,85.220673,30.316563,0.189331,1
0.168706,78.671866,135.447871,29.055328,3.314688,0.069980,1
0.002874,1.121094,25.441609,1.121094,25.441607,0.017942,1
0.002782,1.172387,2.398564,1.172387,1.172387,0.055256,1
0.165030,40.746503,98.240599,21.575506,20.661711,0.066391,1
0.088210,41.755415,1.841424,41.755413,0.773399,0.090218,1
0.311629,124.206384,67.943568,20.918976,1.271132,0.050598,1
0.311240,135.958784,68.397262,-1.705732,1.705732,0.027750,1
0.616134,244.477841,242.982911,20.488791,1.246260,0.112674,1
0.035512,18.625490,0.361092,18.625490,0.001619,0.033250,1
0.316099,157.202680,304.834503,1.330571,1.330571,0.035178,1
0.179282,74.367918,56.386274,37.801140,2.516647,0.052305,1
0.309656,119.824547,56.519263,18.677546,18.017969,0.051918,1
0.072282,37.801140,17.022637,-37.801140,17.022640,0.053578,1
0.123171,37.929070,21.768444,37.929070,21.571617,0.071953,1
0.316849,152.933305,226.915761,16.864880,0.199823,0.044099,1
0.973203,444.810406,266.991497,-204.324020,236.873154,0.790140,-1
0.156517,71.537399,44.286429,-1.179636,1.179636,0.017959,1
0.964883,496.704222,551.744866,285.945343,269.373260,0.868728,-1
0.162303,83.550536,39.636761,17.758356,2.785424,0.034897,1
0.103068,47.531458,192.745547,30.919632,1.629501,0.093253,1
0.317532,164.582963,78.717504,-0.555849,0.006609,0.062546,1
0.137920,31.647438,30.213976,2.724691,14.861797,0.018801,1
0.075016,35.415835,0.534984,35.415836,0.534824,0.025750,1
0.161806,82.534189,2.478033,16.747534,0.175438,0.041448,1
0.936454,477.668225,589.718213,-251.439453,266.412384,0.874736,-1
0.201461,43.491373,88.101358,32.323666,16.816061,0.050783,1
0.001526,0.500935,16.094593,-0.500935,15.718502,0.059056,1
0.306494,113.985753,168.488545,14.331520,0.887006,0.030246,1
0.145251,41.891120,62.980069,0.186062,14.829998,0.006805,1
0.305459,108.771934,26.537818,16.461210,1.242684,0.048450,1
0.315176,143.715503,356.196387,-16.835241,2.424660,0.049486,1
0.153623,34.912805,21.169632,15.819059,14.789753,0.025058,1
0.160340,74.603976,71.471634,15.632998,0.576992,0.062061,1
0.158294,61.315634,32.799148,15.767354,15.767354,0.041684,1
0.078325,36.094596,36.792304,0.000000,17.635590,0.009685,1
0.109251,19.579034,6.685699,15.960752,16.791628,0.023231,1
0.228370,73.652037,119.236468,-16.133932,0.242258,0.057625,1
0.077127,29.607579,14.247679,-29.607578,15.058285,0.092560,1
0.031926,14.570784,1.249697,14.570785,1.140394,0.054382,1
0.132865,27.242581,13.616156,0.000000,0.652694,0.043633,1
0.326432,115.603446,163.757721,44.374016,45.548576,0.112384,-1
0.304728,107.916949,54.492308,-14.570785,0.171517,0.031195,1
0.156465,55.329985,5.940285,14.746872,15.921434,0.033011,1
0.196063,69.332838,100.021790,-44.197929,29.455627,0.128288,-1
0.316788,155.215110,153.898799,14.104775,0.531869,0.094321,1
0.597925,197.457507,43.835083,-12.795682,2.080211,0.102697,1
0.231233,83.824913,25.154376,-15.365846,0.309840,0.037350,1
0.314407,144.858733,142.449664,12.651744,14.931518,0.075641,1
0.449899,149.909038,197.995225,14.321465,0.007240,0.063910,1
0.153285,45.865107,99.767606,13.705777,13.719632,0.106439,1
0.234017,97.403717,95.457108,13.267433,0.636067,0.051300,1
0.155297,51.559944,93.739212,14.321465,10.755187,0.032227,1
0.158575,68.734321,63.374226,13.705777,12.974000,0.054120,1
0.423510,91.282746,83.958531,-26.397976,0.678934,0.080157,1
0.030704,13.346137,2.604746,13.346136,2.915043,0.054260,1
0.290589,55.069015,92.446400,25.229424,12.369903,0.028884,1
0.149534,38.475152,34.419723,12.445982,0.034883,0.027209,1
0.151663,55.401343,162.952421,0.000000,0.149307,0.028528,1
0.002227,0.899369,13.946527,-0.899369,13.854055,0.039629,1
0.082856,34.804836,34.957933,12.446767,12.872318,0.020868,1
0.148611,34.168908,29.126605,13.011031,0.280358,0.013902,1
0.295842,89.912180,0.851444,11.296044,11.769866,0.057905,1
0.173149,39.810419,57.243800,-24.146610,10.995031,0.068171,1
0.452031,155.697304,154.816175,-11.599980,0.011119,0.096345,1
0.000000,0.000000,5.257235,0.000000,0.000000,0.038021,1
0.323045,37.891375,22.879190,-13.157467,1.348931,0.036959,1
0.413274,95.629284,64.875892,-0.934047,12.212843,0.027227,1
0.521331,144.248331,232.846853,-103.978401,128.580002,0.401181,-1
0.219520,60.739403,58.683958,11.059352,0.371518,0.027648,1
0.041897,10.692392,0.407786,10.692391,0.242474,0.119354,1
0.225540,73.493720,169.203462,10.886747,10.370390,0.013509,1
0.305241,116.068399,59.531770,-1.125441,10.040297,0.026280,1
0.136187,19.067162,26.044588,10.674500,0.100647,0.065205,1
0.163312,63.642287,113.232392,22.170626,0.620481,0.077399,1
0.165093,46.044404,123.986531,22.475142,2.126455,0.070004,1
0.493054,137.512886,126.082016,137.512894,126.082024,0.334975,-1
0.075539,26.710912,135.292708,-1.390936,18.613890,0.045703,1
0.144414,23.376134,1.501893,21.217070,9.198977,0.035630,1
0.143911,30.356203,18.939676,11.079797,20.321922,0.060537,1
0.914560,322.532761,472.932682,-44.166847,27.753010,0.153081,-1
0.059390,20.944844,12.104063,20.944843,11.986328,0.044151,1
0.167309,37.924174,26.027898,21.833055,25.772631,0.069147,1
0.294693,76.400209,178.502687,20.944843,2.317564,0.081532,1
0.310481,84.615376,176.186668,32.555847,0.055912,0.047897,1
0.154495,54.572360,201.858984,-11.715653,4.698184,0.048409,1
0.768058,271.301973,189.682328,53.396038,20.464867,0.083276,-1
0.230113,81.433722,22.942380,14.886987,34.891811,0.034405,-1
0.000000,0.000000,9.533460,0.000000,1.093130,0.055209,1
0.224818,27.237370,32.518558,-10.723806,21.960508,0.085019,1
0.029784,10.861913,21.215578,10.861914,21.215578,0.051586,1
0.080307,18.928442,67.167012,9.609489,24.118248,0.073672,1
0.308474,111.164829,195.949816,-21.133562,5.419291,0.043488,1
0.895312,322.643765,346.278706,-236.387894,268.465393,0.688312,-1
0.139901,34.312428,34.318471,-0.330448,0.871679,0.010569,1
0.148204,40.841204,95.774998,-9.784803,24.415995,0.079653,1
0.169447,32.971352,11.805962,21.055365,12.149736,0.037014,1
0.290801,84.281811,217.124610,0.000000,0.194819,0.046726,1
0.000000,0.000000,2.530298,0.000000,16.806093,0.054978,1
0.299135,97.005003,97.171366,-10.600835,12.081855,0.047106,1
0.148201,40.060730,31.583241,10.360651,6.960461,0.022270,1
0.056429,10.280777,7.762325,10.280778,7.694854,0.030436,1
0.085989,20.200027,35.752725,-20.200027,35.847820,0.090044,1
0.163809,40.309479,30.544017,-20.871439,2.058828,0.011742,1
0.414356,94.850480,150.366914,-9.676026,27.999367,0.095719,1
0.194427,39.681394,131.823192,-28.966761,9.769892,0.066354,1
0.165101,25.557834,11.514717,17.750805,56.791424,0.106703,1
0.158714,24.322053,76.729445,16.228064,42.613205,0.087665,1
0.123082,20.539174,151.303274,0.372354,26.626341,0.069606,1
0.337842,135.818317,0.798296,56.441422,2.399845,0.148035,1
0.622258,262.329840,129.047822,26.356239,0.642456,0.163664,1
0.365105,127.197530,41.724960,72.318001,2.224228,0.192060,1
0.184776,70.545810,193.967771,-39.631886,0.895233,0.041138,1
0.461292,177.334791,114.037170,-18.410015,19.265377,0.112648,1
0.176438,73.442728,64.327922,-35.287361,16.474751,0.051328,1
0.178388,70.527480,11.317164,-35.844696,20.203152,0.064766,1
0.146195,43.466813,0.142077,-0.825889,18.801521,0.051492,1
0.076949,33.543674,7.930605,33.543674,7.967720,0.036083,1
0.112461,32.368104,0.836841,32.368103,0.836998,0.044457,1
0.000961,0.355978,0.897205,-0.355978,0.897208,0.011081,1
0.159579,67.002717,4.356657,-16.192848,18.007950,0.047744,1
0.155977,69.390661,138.691026,0.669496,16.651615,0.057971,1
0.321521,179.730887,89.204940,-16.954473,1.240202,0.069903,1
0.158736,56.355994,30.137284,17.496719,16.231018,0.035833,1
0.385118,150.341865,208.077653,16.253540,0.552553,0.093132,1
0.160111,68.458066,60.132388,16.983679,17.178497,0.090877,1
0.168889,82.239361,67.725549,-29.354160,12.940323,0.081246,1
0.946360,460.823802,383.155648,17.461521,15.469650,0.109640,-1
0.172975,64.272206,50.265848,30.716759,1.783176,0.045404,1
0.210071,64.213945,1.098567,45.949963,1.655724,0.077568,1
0.789228,384.507212,537.906217,-15.003875,1.409963,0.082316,-1
0.065296,31.811808,1.237099,31.811808,1.119364,0.032767,1
0.278192,58.882526,64.087212,15.655553,14.760493,0.044335,1
0.999849,545.527565,615.009741,421.975006,437.689270,1.394554,-1
0.060532,33.026908,0.949416,33.026909,0.949417,0.067525,1
0.201454,32.507080,0.268003,-32.507080,0.177235,0.088836,1
0.314940,151.632749,151.635181,-0.714267,2.195287,0.087163,1
0.156212,44.124916,32.338782,16.749645,14.652073,0.021954,1
0.013552,2.215946,15.337764,-0.172562,9.281778,0.093436,1
0.271648,126.664246,181.834406,-13.730626,10.734665,0.131682,1
0.224953,89.515644,7.246999,0.768122,8.385765,0.116950,1
0.104645,49.405404,45.749956,45.180557,48.215439,0.159256,-1
0.179535,84.627220,23.814652,1.930322,4.965202,0.089248,1
0.219705,49.716380,3.841045,0.000000,2.614367,0.099438,1
0.086697,29.558908,12.571030,31.278563,5.638796,0.176537,1
0.284378,133.105050,68.611065,28.726866,2.174150,0.120116,1
0.049438,12.587782,6.101154,14.735614,12.626725,0.147676,1
0.371853,46.791826,35.268651,1.139997,14.091894,0.104905,1
0.135657,41.104076,31.557896,43.380085,26.320505,0.184922,1
0.442434,145.514942,150.616550,-141.305679,167.963562,0.575261,-1
0.327286,107.643220,106.175562,14.130569,2.212143,0.097693,1
0.260081,86.373830,15.827702,42.391705,15.733828,0.160308,1
0.758990,252.063266,243.116359,197.827957,185.909531,0.669183,-1
0.058850,19.947152,91.460628,-13.163836,10.422068,0.090471,1
0.080795,30.801633,20.817782,-27.981297,12.886288,0.191807,1
0.098677,24.911786,40.037166,-13.846165,5.774597,0.135172,1
0.177927,40.723797,36.506510,13.098405,0.098071,0.025630,1
0.104364,37.892857,69.592657,1.064455,1.044106,0.050319,1
0.441992,177.620646,116.167086,26.516302,21.488497,0.175577,1
0.329066,84.262882,82.346878,13.176330,0.630383,0.040885,1
0.125446,23.678703,52.952754,13.339972,9.628224,0.125184,1
0.168459,36.039440,18.277749,-24.857279,1.245018,0.123369,1
0.042549,13.824642,76.552105,0.420549,9.045697,0.109099,1
0.040372,12.072473,54.694630,12.092793,3.985635,0.040307,1
0.208548,81.076241,73.564220,25.285334,6.799301,0.108141,1
0.156697,58.504691,55.342515,13.487775,0.488482,0.084538,1
0.113164,30.587851,61.687521,23.544928,1.557219,0.167632,1
0.139331,41.810285,85.449331,11.549562,2.046958,0.120919,1
0.226571,93.481001,91.023606,11.069807,7.190512,0.159767,1
0.345735,146.396473,212.761747,12.475124,3.574675,0.065866,1
0.212538,87.031361,87.162213,25.349234,15.254057,0.076160,1
0.207467,82.071917,78.341816,23.662773,7.236685,0.153900,1
0.087723,25.316738,11.469879,22.291039,10.973112,0.070189,1
0.397641,114.759177,166.532669,-0.953098,12.464292,0.125302,-1
0.057833,9.915700,5.585622,-10.479188,7.314016,0.076774,1
0.180483,56.266133,222.911395,-11.065978,10.990569,0.133918,1
0.009862,3.637435,66.288142,0.000000,10.583241,0.079526,1
0.121334,35.517347,63.451925,10.361350,4.503521,0.073784,1
0.189562,64.142698,61.491415,10.361350,0.854391,0.073610,1
0.154201,26.736926,4.080446,21.568268,1.353596,0.079910,1
0.253284,54.617568,31.157808,11.130108,8.475884,0.083939,1
0.170276,56.455877,157.677632,-10.501726,4.302640,0.132860,1
0.257048,67.552858,138.985011,22.109245,4.285643,0.098314,1
0.190273,54.914583,107.731012,-10.526146,3.482033,0.079823,1
0.055317,14.599321,92.689798,-12.067352,0.634940,0.149560,1
0.052419,12.752373,40.105148,10.620914,4.965609,0.104468,1
0.079308,21.698102,33.947497,11.751868,1.829362,0.083639,1
0.351314,48.433913,13.555779,21.509537,1.484474,0.085226,1
0.079093,25.127157,49.085962,-10.585176,7.924241,0.048986,1
0.098346,14.931929,37.002604,11.194690,15.041760,0.149403,1
0.067593,22.457637,27.390627,20.397671,2.337933,0.052371,1
0.994904,330.556777,447.504616,-144.540787,159.613083,0.470802,-1
0.045627,13.784432,92.274701,10.645992,14.576752,0.122326,1
0.212122,49.669451,2.760900,-20.831165,6.192351,0.106174,1
0.151235,23.828376,17.375890,9.639215,5.957735,0.043375,1
0.061973,20.456027,57.322846,-9.371271,6.055636,0.100091,1
0.215145,40.299150,1.219159,29.071451,0.361904,0.101308,1
0.107884,24.711644,35.845273,19.675182,2.076580,0.102724,1
0.124135,30.266761,6.925761,19.301710,15.448084,0.107252,1
0.309593,92.980626,75.232058,-29.512775,4.540211,0.057418,1
0.437363,128.408082,155.663854,0.705894,0.705894,0.043697,1
0.187128,56.720713,38.027549,29.887789,3.854086,0.038260,1
0.240820,61.339012,207.419875,-8.713241,9.276185,0.090028,1
0.173251,46.341372,117.815109,10.301943,5.309786,0.048189,1
0.095285,13.372277,23.904764,9.383313,4.747747,0.123786,1
0.043355,8.757162,26.090463,8.885053,5.045559,0.049739,1
0.507033,113.267607,180.842724,0.764519,1.396527,0.085627,1
0.169707,35.027965,154.831826,9.824965,10.179051,0.074828,1
0.083240,19.983215,14.840748,18.017761,15.219238,0.113806,1
0.044015,7.284127,19.278575,8.475250,1.908716,0.037423,1
0.095483,16.265761,56.655020,8.192021,11.728776,0.110712,1
0.209059,40.122240,10.525970,16.708910,35.504234,0.270277,1
0.239474,128.309808,105.766912,54.758160,30.652664,0.253013,1
0.120508,55.691169,15.743106,55.740089,45.089615,0.194918,1
0.058271,23.984182,2.578521,24.466013,16.996571,0.066246,1
0.214229,91.715890,224.930161,-0.345754,8.130949,0.115341,1
0.152700,62.957697,240.600184,20.447018,7.210643,0.125368,1
0.385876,189.301088,45.995987,41.822739,19.821316,0.171492,1
0.284168,128.123651,61.574937,-21.930866,22.128490,0.271168,1
0.456339,214.294493,66.715245,-3.205169,1.982372,0.177672,1
0.249993,123.955382,45.950497,0.000000,11.524026,0.119047,1
0.097490,50.461162,9.185597,-35.974709,7.242447,0.072802,1
0.269764,63.444514,5.089343,-0.616379,11.810623,0.145294,1
0.246300,38.664882,31.567552,13.381566,2.909949,0.189991,1
0.079359,32.789389,2.336127,37.021427,12.322924,0.148865,1
0.143202,55.164689,11.488612,17.574059,1.872196,0.088432,1
0.293532,70.253218,65.293269,17.735966,11.652269,0.097947,1
0.041484,22.478608,49.740551,-20.691238,13.058925,0.096306,1
0.121383,60.138686,39.961940,35.348522,4.319254,0.080291,1
0.999617,211.462624,252.772810,-198.808517,213.526993,0.569995,-1
0.206197,44.384171,33.142884,13.526771,1.191704,0.098575,1
0.318066,152.056910,124.802642,-2.149879,2.367811,0.166244,1
0.085991,19.571124,1.115773,19.090429,4.018140,0.043370,1
0.101007,47.064885,168.912412,16.521229,1.464091,0.138409,1
0.099497,29.635731,12.549666,17.167643,11.775589,0.132686,1
0.308793,142.274041,212.000766,-17.114628,11.013769,0.115035,1
0.137115,28.894549,6.773751,31.986261,14.565672,0.181837,1
0.248760,46.066253,13.153436,15.286304,4.678880,0.137285,1
0.060823,20.223135,13.037513,-16.060093,1.940350,0.112633,1
0.210990,69.509077,113.514084,16.500200,8.284464,0.092529,1
0.246474,88.208106,158.756191,29.913246,9.052374,0.118752,1
0.039032,11.289457,28.145537,0.109982,6.445763,0.179738,1
0.401936,149.898696,206.822001,0.000000,12.266148,0.156808,1
0.145859,72.091953,144.368516,16.789240,3.049627,0.053630,1
0.058631,26.757589,156.211031,-16.170254,4.182524,0.122717,1
0.131979,59.875372,55.370522,15.752173,6.109160,0.075601,1
0.281866,109.876569,80.593352,15.857769,1.886480,0.124807,1
0.151074,51.565731,193.786752,-15.070437,3.084492,0.093619,1
0.368004,137.993284,192.895052,-15.176033,3.525838,0.090390,1
0.173162,66.722094,108.766268,-14.480086,0.982736,0.096591,1
0.016745,7.681854,62.521524,0.556376,2.841961,0.062502,1
0.255611,57.034421,41.471816,29.865772,9.558752,0.139128,1
0.108840,50.135866,43.851335,14.557220,1.148851,0.138385,1
0.517785,103.995386,90.447149,-15.238873,6.973102,0.119979,1
0.309536,107.136717,154.618054,-42.669537,61.918488,0.269161,-1
0.143463,26.102927,49.382681,-19.541656,6.124268,0.076344,1
0.145332,50.444877,99.495495,13.469656,5.779293,0.083799,1
0.223356,40.737085,94.122495,5.473583,18.890972,0.124690,-1
0.085742,41.175375,36.301016,13.683212,7.860226,0.126312,1
0.083910,35.244487,15.146174,26.042059,4.312368,0.078610,1
0.302912,97.507288,237.312505,12.599906,0.189708,0.044174,1
0.101575,29.538658,40.610185,27.241819,4.240664,0.113286,1
0.149455,60.226090,57.401312,11.670694,1.472384,0.074211,1
0.283057,121.822666,121.881383,12.770610,7.581943,0.149868,1
0.221170,47.541754,34.034768,-25.183937,0.205315,0.076533,1
0.367591,163.629790,95.647157,13.192539,1.963211,0.136009,1
0.293530,55.895179,95.382187,24.771189,5.823181,0.140527,1
0.060597,13.691638,1.960185,12.068254,0.951082,0.029077,1
0.276382,86.354338,177.328474,12.141748,6.224078,0.135482,1
0.235432,53.845383,19.915559,-12.294291,4.828285,0.109783,1
0.311004,94.967052,185.197089,-0.459089,9.089146,0.094672,1
0.177978,20.788628,5.009675,-12.294291,7.140861,0.143588,1
0.148713,50.905362,45.092411,-24.185587,0.827393,0.130728,1
0.251145,99.428443,37.866554,12.542901,4.146047,0.209838,1
0.491212,124.210864,121.789629,24.040049,11.116646,0.134881,1
0.087336,31.227641,76.258275,-1.446904,2.220229,0.084314,1
0.255426,57.534948,88.132350,-0.901359,8.710264,0.171158,1
0.572303,227.294483,164.328404,23.054756,5.994797,0.113964,1
0.533157,150.101516,211.199248,-140.646317,177.005203,0.661025,-1
0.069832,19.660178,12.737184,11.720527,1.617112,0.119998,1
0.285147,81.093440,171.762157,23.066202,13.292681,0.220633,1
0.630481,179.303685,168.108693,175.433044,162.095398,0.558450,-1
0.059108,15.370121,12.215302,10.654634,23.315678,0.186852,1
0.093271,16.851362,28.597935,-0.930837,3.194996,0.082049,1
0.150967,40.166399,124.688798,21.470572,8.307043,0.111893,1
0.361059,130.829275,20.771511,-1.431008,4.724864,0.096044,1
0.464124,168.174919,281.653477,-33.493767,56.084045,0.196274,-1
0.133313,48.409670,18.342979,43.227345,39.933487,0.182199,-1
0.154561,56.125628,160.583190,11.164588,11.425691,0.060678,1
0.138458,22.501264,10.838988,22.204048,2.405396,0.118277,1
0.052140,11.023701,17.290994,10.858464,6.710540,0.040449,1
0.067710,21.539115,108.755548,10.807518,4.564930,0.174210,1
0.066302,24.568237,32.514439,0.000000,7.383550,0.182780,1
0.221099,76.543750,224.760727,-12.390036,9.623493,0.138038,1
0.660139,228.538321,155.506730,-22.124971,50.987587,0.207079,-1
0.124256,36.865153,169.624712,-1.361257,10.426919,0.145310,1
0.251510,68.509987,8.530412,-0.884169,12.205727,0.186669,1
0.097273,32.287504,32.255134,0.000000,3.392504,0.107157,1
0.155589,58.193792,51.558193,10.280735,15.804552,0.114235,1
0.219544,26.867898,6.785955,-22.125618,3.728125,0.092197,1
0.285529,67.499660,133.983022,20.351368,2.714821,0.061797,1
0.238723,85.962864,4.652533,-20.682100,2.600212,0.085200,1
0.321757,111.570171,185.002505,9.736232,19.126381,0.094529,1
0.198515,53.338345,57.631465,30.977034,0.587891,0.039064,1
0.287500,64.350345,88.380134,21.804102,17.489267,0.147020,1
0.078102,21.231143,4.381926,21.231142,4.344812,0.027741,1
0.210608,58.290446,124.984463,9.412316,3.064091,0.102164,1
0.039645,7.250960,29.024165,8.458734,2.835660,0.088051,1
0.045904,12.421503,55.274506,-10.453737,6.530235,0.052967,1
0.152918,29.382709,15.885195,11.110956,17.850199,0.087231,1
0.150068,36.206680,36.193117,0.920354,1.112603,0.017864,1
0.041428,9.260792,3.771706,-9.198910,8.988005,0.147414,1
0.267769,61.333796,103.787476,-18.326618,15.032700,0.097489,1
0.054121,12.992430,3.710780,-9.447529,18.586224,0.127200,1
0.161016,32.307309,71.960819,-28.412107,7.205866,0.088213,1
0.145534,22.303947,27.582181,17.125160,33.001637,0.274023,1
0.130157,22.108153,127.938813,7.838774,7.467326,0.228588,1
0.137978,20.992287,84.404519,16.639584,22.409164,0.199863,1
0.134540,56.299371,15.971204,57.637009,36.734436,0.209234,1
0.107595,45.292893,88.253241,2.021017,6.270808,0.190485,1
0.208518,73.476664,67.009635,49.592613,25.373367,0.260497,1
0.350118,131.328049,42.964664,-59.331043,29.085127,0.190435,1
0.128676,51.890799,94.193441,-20.224106,9.555610,0.131931,1
0.084283,36.798273,19.218200,-39.201893,22.937895,0.204974,1
0.430878,122.834974,76.661131,19.966530,12.899475,0.145870,1
0.223612,98.705102,164.122911,18.011742,10.168066,0.100260,1
0.264817,104.952372,127.687131,-58.174587,36.618683,0.222448,1
0.219689,75.117177,10.870294,17.310036,0.172701,0.149936,1
0.445567,242.337021,240.388624,16.695841,1.765924,0.151886,1
0.272789,43.646303,12.694328,-14.830544,7.086767,0.105058,1
0.109893,52.691494,52.602589,0.517425,2.752051,0.102855,1
0.257233,73.531597,60.427804,33.383087,16.342297,0.202515,1
0.251115,92.123181,92.028093,16.114422,15.691799,0.116882,1
0.187662,77.791291,4.409989,-33.701042,22.507870,0.102537,1
0.240997,128.828007,38.377011,-32.971027,12.903799,0.096897,1
0.380184,147.813975,207.775028,0.829460,1.894975,0.212628,1
0.154177,65.651903,198.480137,2.073649,0.755029,0.093218,1
0.197288,98.829296,56.202951,-15.348956,0.603993,0.126877,1
0.158871,50.148375,9.623057,49.147469,22.401430,0.228398,1
0.125640,48.211909,105.452900,34.317913,3.125008,0.057860,1
0.617471,310.367615,463.660859,82.238960,98.191910,0.407117,-1
0.405024,203.582600,122.843720,33.703716,17.369965,0.245280,1
0.172643,35.860250,17.854010,30.232859,9.791655,0.135516,1
0.177183,48.864366,39.664054,15.276144,3.344510,0.057022,1
0.242608,115.033836,221.739539,-13.906763,13.546738,0.125419,1
0.157302,74.585434,97.090343,-74.585434,97.175713,0.269612,-1
0.273120,129.861499,235.832735,61.689735,62.049759,0.273432,-1
0.002126,1.011064,21.493854,1.011064,21.579214,0.042534,1
0.130811,45.049078,37.796493,46.570065,22.815189,0.122597,1
0.333076,75.797532,29.921790,1.264756,1.712670,0.078348,1
0.289294,87.442861,118.681936,29.471815,10.471041,0.181556,1
0.582763,191.012994,185.349853,-181.644547,209.530121,0.775712,-1
0.140666,46.106336,42.551313,14.581570,2.321066,0.082878,1
