0.099182,2.101827,1
0.211960,1.798966,1
0.076312,1.830381,-1
0.042996,1.619869,-1
0.176527,1.742724,1
0.192322,1.997290,1
0.163825,2.681022,1
0.092700,1.746110,-1
0.145935,2.315159,1
0.136473,1.264275,-1
0.071037,2.262465,1
0.050860,2.115346,-1
0.041468,2.476651,1
0.045380,2.162587,1
0.073409,1.075253,-1
0.168766,2.233806,-1
0.102841,2.487474,1
0.104331,2.399128,1
0.132418,2.141034,-1
0.074806,2.625861,1
0.043472,2.609163,1
0.070936,2.014679,1
0.115099,2.461976,1
0.128700,2.501469,1
0.095163,2.765072,1
0.100715,2.228604,1
0.246085,1.617042,-1
0.052210,2.565346,1
0.144908,2.549054,1
0.101118,2.677468,1
0.115099,2.461976,1
0.123959,2.693601,1
0.163299,2.059914,1
0.191431,0.808245,-1
0.138066,2.567584,1
0.043384,2.866298,1
0.115904,2.679440,1
0.066412,2.448220,1
0.075197,2.715271,1
0.026635,2.201777,1
0.087887,2.030836,1
0.045210,2.442880,1
0.136337,1.057167,-1
0.235980,1.395465,-1
0.102844,2.351047,1
0.107017,2.247399,1
0.124622,2.483524,1
0.129545,1.949419,-1
0.110415,1.979224,1
0.107112,1.523532,-1
0.074695,2.196589,1
0.034005,2.828971,1
0.072133,2.258599,1
0.050762,2.435507,1
0.178713,1.631292,-1
0.067043,1.995247,1
0.124736,2.256149,1
0.062668,2.713325,1
0.115958,2.288062,1
0.153580,2.241093,1
0.122418,2.672736,1
0.142534,2.197032,1
0.102387,2.237320,1
0.142418,1.820827,1
0.098213,1.953657,-1
0.036375,2.324548,1
0.094366,2.423790,1
0.107097,1.807609,-1
0.078346,2.702372,1
0.059445,2.716850,1
0.057556,2.246151,1
0.042120,2.383264,1
0.121254,1.151025,-1
0.121694,1.867317,-1
0.089366,1.999999,1
0.150198,0.961449,-1
0.067783,1.626554,-1
0.112967,2.303205,1
0.111121,2.236344,-1
0.101630,2.324496,1
0.097858,2.378056,1
0.027875,2.595701,-1
0.086362,2.253918,1
0.073011,1.742338,-1
0.056806,2.393284,1
0.106684,2.818791,1
0.109237,1.188099,-1
0.110599,2.189864,1
0.151764,1.775339,-1
0.102270,2.240583,1
0.122146,1.788896,-1
0.085698,2.453736,1
0.354890,1.536999,-1
0.035686,2.256664,1
0.233160,1.384018,-1
0.138957,2.619673,-1
0.085075,2.528768,1
0.063921,2.404450,1
0.070761,2.192370,1
0.069614,2.271431,1
0.312551,1.831336,1
0.090216,2.207153,-1
0.119198,2.726836,1
0.063859,2.640250,1
0.167940,2.458321,-1
0.109049,1.477624,-1
0.131460,2.054019,-1
0.265908,1.328376,-1
0.022542,2.599571,1
0.143378,1.540721,-1
0.101579,2.486113,1
0.254379,2.106710,-1
0.121370,1.530984,-1
0.257964,1.563857,-1
0.144023,1.978146,-1
0.102631,1.278675,-1
0.040450,2.182550,1
0.157537,1.860181,-1
0.049306,2.508038,1
0.264424,1.196595,-1
0.189794,2.106144,-1
0.100530,2.321845,1
0.070397,2.238982,-1
0.078999,2.685667,1
0.223904,1.488210,-1
0.207638,1.157625,-1
0.071471,2.322630,1
0.156138,1.609734,-1
0.079889,2.056204,1
0.131305,2.144906,-1
0.068124,2.328085,1
0.316225,1.701348,-1
0.081290,1.379247,-1
0.091566,2.270870,1
0.093716,1.974204,-1
0.126287,2.530479,-1
0.049836,2.510314,1
0.108521,1.843968,-1
0.066619,2.271799,1
0.105079,2.090536,-1
0.152924,1.317852,-1
0.102050,1.195175,-1
0.093087,2.299687,-1
0.074633,2.814202,1
0.154301,1.647662,-1
0.040284,2.496961,1
0.201824,1.126228,-1
0.165263,1.857174,-1
0.086338,2.113479,1
0.109334,2.356858,1
0.193881,2.108947,1
0.087900,2.662475,1
0.158078,1.781887,1
0.183968,2.133832,1
0.196559,2.178020,1
0.130958,2.424801,1
0.131850,2.040488,1
0.182036,1.196759,-1
0.124155,2.370799,1
0.104399,1.827502,1
0.117209,1.836656,-1
0.082383,2.544825,1
0.108654,2.457419,1
0.095974,2.175149,1
0.139235,2.072712,-1
0.053295,2.353383,1
0.098223,1.958721,1
0.165504,0.983527,-1
0.076195,2.575502,1
0.078473,2.600454,1
0.112626,0.820261,-1
0.127173,2.293889,-1
0.160593,2.049322,1
0.089479,2.588766,1
0.132814,2.337478,-1
0.067810,2.562735,1
0.157183,1.932258,-1
0.111378,2.867986,1
0.112023,2.361793,1
0.105836,2.664991,1
0.151128,2.211383,1
0.111116,0.930576,-1
0.160907,1.567161,-1
0.093024,2.597643,1
0.068378,2.724897,1
0.083166,2.304351,1
0.093937,2.007956,-1
0.205042,1.087015,-1
0.038839,2.588810,-1
0.126358,2.646304,1
0.103940,1.294705,-1
0.042554,2.535391,1
0.037378,2.106054,1
0.092304,1.938228,-1
0.093571,0.959753,-1
0.184957,1.542993,-1
0.075026,2.302859,1
0.048119,2.014356,1
0.201415,1.692358,-1
0.061860,2.467128,1
0.199912,1.931943,-1
0.116873,1.951127,1
0.061108,2.638392,1
0.125401,1.901729,-1
0.110292,2.519373,1
0.225774,2.231052,1
0.110289,2.344100,1
0.094790,2.602626,1
0.079089,2.243597,1
0.092128,1.954517,1
0.132321,2.428349,1
0.103981,2.184696,1
0.123041,2.672319,1
0.080009,2.344909,1
0.067909,2.795891,1
0.179869,1.844962,-1
0.058944,2.339836,1
0.231799,1.846386,-1
0.146634,2.636606,1
0.118139,2.371388,1
0.168325,0.945691,-1
0.055072,2.536189,1
0.104188,1.831799,-1
0.088254,2.634983,1
0.068161,1.686794,-1
0.156117,2.287203,1
0.085027,2.588195,1
0.137358,1.930737,1
0.198786,1.506314,-1
0.146237,1.383456,-1
0.184860,1.402437,-1
0.178344,2.317427,1
0.242241,1.085460,-1
0.042975,2.428359,1
0.103031,2.626358,1
0.152276,1.491061,-1
0.109492,1.279005,-1
0.036278,2.317321,1
0.043212,2.349020,1
0.084180,2.164705,1
0.239678,1.390992,-1
0.072694,2.618960,1
0.079075,2.312961,1
0.084920,2.297508,1
0.120275,2.598031,1
0.131006,2.797200,1
0.098130,1.301982,-1
0.088662,2.198544,1
0.062063,2.449119,1
0.077795,2.410888,1
0.057253,2.815047,1
0.065571,1.832585,1
0.092767,1.998333,-1
0.101739,2.405888,1
0.129637,1.546303,-1
0.043396,2.454350,1
0.145238,2.131532,1
0.072126,2.378774,1
0.163791,1.691233,-1
0.053275,2.057535,-1
0.112630,2.198500,1
0.061692,2.324894,1
0.088819,1.666687,-1
0.073400,2.324247,1
0.128887,1.540632,-1
0.057113,2.235303,1
0.063184,2.384741,-1
0.058248,1.888384,-1
0.049380,2.399096,1
0.136475,2.784327,1
0.075274,2.382781,1
0.063696,1.288564,-1
0.162140,2.251024,1
0.122137,2.290458,1
0.065417,2.470130,-1
0.053898,1.828141,-1
0.184989,2.127258,1
0.160454,1.093666,-1
0.165772,2.244178,-1
0.111357,2.353354,1
0.130168,2.354266,1
0.191384,1.425589,-1
0.047944,2.427137,1
0.101541,1.891947,-1
0.132961,2.130052,1
0.218565,1.468568,-1
0.057450,1.347657,-1
0.073504,1.461175,-1
0.101743,2.386884,1
0.053814,2.357287,1
0.034873,2.360617,1
0.108560,2.336784,1
0.214887,1.050194,-1
0.151644,1.928055,-1
0.148719,1.071762,-1
0.176869,2.393974,-1
0.096324,2.435972,1
0.160454,1.093666,-1
0.165772,2.244178,-1
0.111357,2.353354,1
0.147458,2.333839,1
0.080370,2.412068,1
0.170739,2.635276,1
0.117869,1.424681,-1
0.098431,2.257144,1
0.131235,1.692944,1
0.107046,2.067216,1
0.066549,2.030351,1
0.247903,1.704956,1
0.078228,2.023040,1
0.091894,1.899165,1
0.134771,1.833266,-1
0.107190,2.062654,1
0.100366,1.792402,1
0.078882,2.176304,1
0.105217,1.510577,-1
0.062047,1.951032,-1
0.111163,2.415136,1
0.058704,2.101731,1
0.086052,2.096439,1
0.067566,2.745669,-1
0.110399,2.634164,1
0.036838,1.828415,1
0.254196,1.377423,-1
0.075003,2.467978,-1
0.109881,1.681699,1
0.164215,1.883261,1
0.076695,1.868191,1
0.167276,1.980076,-1
0.121155,1.671635,1
0.110351,2.085834,1
0.175703,0.708730,-1
0.110514,1.980064,1
0.085921,2.240211,1
0.192418,1.848562,-1
0.107840,2.854886,1
0.162662,1.628979,-1
0.051803,2.186334,1
0.099093,2.134923,1
0.166729,1.620196,-1
0.167106,1.716917,1
0.074470,1.933967,-1
0.048449,2.211405,1
0.064523,2.178405,1
0.122562,2.131797,-1
0.108450,2.086613,1
0.214060,2.284276,-1
0.142693,1.948360,1
0.081654,2.480056,1
0.116086,2.109609,1
0.047721,2.369265,1
0.141073,2.253353,1
0.097200,2.163480,1
0.090914,2.086513,1
0.053255,2.577004,1
0.036877,2.027894,1
0.118345,2.472293,1
0.086840,2.247694,1
0.147763,1.157056,-1
0.069535,2.210393,1
0.130326,1.797493,1
0.236360,1.705951,-1
0.038854,2.776235,1
0.057225,2.563444,1
0.104395,2.241398,1
0.234332,1.660001,-1
0.094834,2.321378,1
0.097052,1.687679,-1
0.132119,1.873113,1
0.046009,2.004185,1
0.146232,2.431189,1
0.139511,2.647437,1
0.187557,1.276969,-1
0.104263,2.277215,1
0.115242,2.293802,1
0.123091,1.910171,1
0.067218,2.179628,1
0.219466,2.521717,1
0.109312,1.719487,1
0.072410,2.339194,1
0.247699,0.830432,-1
0.067595,2.316299,1
0.121951,2.066057,1
0.049240,2.484148,1
0.081820,2.057906,-1
0.098222,1.195973,-1
0.127200,1.627432,-1
0.100243,1.965904,1
0.081076,2.371867,-1
0.100562,1.971038,-1
0.066064,1.771659,-1
0.046824,2.705357,1
0.184972,2.778466,1
0.070680,2.086759,1
0.252302,1.557892,-1
0.064420,2.277333,1
0.114103,2.256572,-1
0.091883,2.240057,1
0.050175,2.406804,1
0.160171,1.525726,-1
0.069284,2.256154,1
0.088176,2.316852,1
0.038138,2.402525,1
0.133012,1.513935,-1
0.081085,2.008605,-1
0.039505,2.726301,1
0.146830,1.431622,-1
0.224657,1.645029,-1
0.082073,2.543794,1
0.150457,2.152585,-1
0.115987,2.705655,-1
0.174754,2.227481,1
0.119776,2.083448,-1
0.113546,2.556087,1
0.172830,1.743279,-1
0.067818,2.345849,1
0.145973,2.424019,1
0.100111,2.406184,1
0.076533,2.402572,1
0.214560,1.440694,-1
0.089362,2.154394,1
0.114084,1.691434,-1
0.066364,1.805992,-1
0.117896,2.427329,-1
0.118310,2.806286,1
0.106638,1.564341,-1
0.099656,1.120930,-1
0.026239,2.400870,1
0.064692,2.449527,1
0.166828,2.210156,1
0.038484,2.338678,1
0.137076,1.330491,-1
0.066924,2.659872,-1
0.125468,1.707751,-1
0.113134,2.235744,1
0.091235,1.327536,-1
0.076045,2.805400,1
0.138525,1.727101,-1
0.095645,2.096375,1
0.174663,2.497269,1
0.222773,1.656316,-1
0.199856,1.433997,-1
0.107070,2.647817,1
0.051148,2.397129,1
0.016820,1.676507,-1
0.123790,2.372414,1
0.172948,1.133677,-1
0.154483,2.296428,1
0.125492,1.654884,-1
0.061962,2.352527,1
0.155802,2.222730,1
0.148197,2.536597,1
0.162475,2.238764,1
0.122979,1.941508,1
0.156403,1.927559,1
0.153742,2.231019,1
0.114183,2.093588,1
0.059292,2.179574,1
0.094814,2.195605,1
0.063750,2.711369,1
0.124968,2.416444,1
0.087164,2.653548,1
0.056302,2.001807,1
0.146765,1.511148,-1
0.147526,2.036127,-1
0.282146,1.761846,1
0.184517,1.616855,-1
0.149057,2.225139,1
0.136197,1.681719,-1
0.067660,2.600861,1
0.052767,2.207598,1
0.208381,1.425052,-1
0.135613,2.126624,1
0.118378,2.335097,1
0.192056,1.348933,-1
0.077898,2.656737,1
0.172283,1.949210,1
0.071277,2.579711,1
0.263396,1.338984,-1
0.265631,1.633367,-1
0.093100,2.031942,-1
0.119820,2.485257,1
0.154669,2.253883,-1
0.133186,1.339174,-1
0.162766,0.992544,-1
0.082047,2.208114,1
0.041050,2.580522,1
0.132539,2.065545,1
0.082061,2.531844,1
0.148686,2.183870,-1
0.236319,1.488642,-1
0.244278,1.934732,1
0.060303,2.374224,1
0.229130,0.817533,-1
0.056434,2.562842,1
0.064056,2.189739,1
0.074489,2.507071,1
0.118276,0.933667,-1
0.141377,1.033006,-1
0.081454,2.670976,1
0.112321,1.329807,-1
0.063372,2.416744,-1
0.182644,1.677157,-1
0.124151,2.108496,-1
0.137185,1.474698,-1
0.049245,2.156482,1
0.073047,2.082812,-1
0.097416,2.153337,1
0.069969,1.620647,-1
0.083935,2.335255,1
0.106991,1.380479,-1
0.072398,1.414993,-1
0.067470,1.813707,-1
0.085196,2.213112,1
0.057846,2.237397,1
0.072830,2.616190,1
0.097004,2.340572,1
0.104705,2.154896,-1
0.058284,2.089253,1
0.216847,1.468866,-1
0.113360,2.213433,1
0.103752,2.140969,1
0.097954,2.268195,1
0.242631,2.137912,1
0.099261,2.301761,1
0.149620,1.160596,-1
0.097822,1.856519,-1
0.007480,2.549938,1
0.204588,2.720968,1
0.107504,2.240905,1
0.094413,2.555313,1
0.096939,2.243455,1
0.074596,2.681702,1
0.455058,0.985034,-1
0.119592,2.198503,1
0.119703,2.081915,-1
0.073701,2.323005,1
0.041702,2.832855,1
0.198731,2.515671,1
0.181145,0.762766,-1
0.100910,2.790489,1
0.185957,2.326490,1
0.113890,2.439289,1
0.096203,2.028377,1
0.056731,2.341578,1
0.086938,2.694761,1
0.058672,2.501844,1
0.059989,2.377507,1
0.025974,2.473694,1
0.054140,2.367965,1
0.061934,2.429856,1
0.052359,2.334678,1
0.184745,2.542577,1
0.063670,2.731429,1
0.133142,2.183235,1
0.205524,2.462101,1
0.093670,2.290437,1
0.081757,2.229033,-1
0.137641,1.298001,-1
0.053195,1.571516,1
0.152391,1.570530,-1
0.035742,2.098469,1
0.137641,1.298001,-1
0.053195,1.571516,1
0.106791,2.306037,1
0.171948,1.530825,-1
0.054054,2.322141,1
0.063786,2.184843,1
0.162836,2.259142,1
0.099807,1.371236,-1
0.057470,2.298459,1
0.125234,2.328172,1
0.212162,2.147407,-1
0.282000,1.546839,-1
0.082852,2.394242,1
0.186589,2.066029,-1
0.271896,2.033269,1
0.071736,2.425020,1
0.158809,2.632764,1
0.169974,2.463096,1
0.163043,2.469672,1
0.149696,1.997271,-1
0.076749,2.507988,1
0.379914,1.441633,-1
0.081763,2.395132,1
0.087691,2.724744,1
0.262488,1.372913,-1
0.180052,2.514953,-1
0.183745,2.265008,1
0.149004,2.736430,1
0.131472,1.953162,-1
0.136805,2.221525,1
0.154227,1.380002,-1
0.117237,1.326464,-1
0.150588,1.450529,-1
0.080774,2.358020,1
0.069709,2.332164,1
0.107420,2.415877,1
0.142456,2.267957,1
0.163365,1.648114,-1
0.053798,2.382738,1
0.067547,2.440196,1
0.079930,2.060809,-1
0.165588,2.488057,1
0.041737,2.469487,1
0.147898,1.967947,-1
0.108658,2.456339,1
0.131438,2.056572,1
0.134883,2.091302,-1
0.102933,2.734664,1
0.084583,1.063598,1
0.201223,0.805808,-1
0.135526,1.805098,1
0.105059,1.810544,1
0.201823,1.996524,-1
0.131814,2.128254,1
0.128035,1.974588,1
0.264429,0.607671,-1
0.077869,2.644813,1
0.137464,2.102142,1
0.109679,2.560362,1
0.176984,2.210768,1
0.235289,1.264147,-1
0.150790,2.245259,1
0.164555,1.169384,-1
0.091862,2.036834,1
0.180730,1.777824,1
0.273104,1.249791,-1
0.240193,1.350121,1
0.142067,2.253498,1
0.159208,2.076143,1
0.193282,1.808724,1
0.076773,2.781234,1
0.123742,2.212312,1
0.096443,2.204811,1
0.391629,1.006688,-1
0.083031,1.880953,1
0.152663,2.811790,1
0.054682,2.260556,1
0.092765,2.482078,1
0.127780,1.237715,-1
0.121383,1.671315,1
0.190731,1.612930,-1
0.265069,2.503516,1
