94.765933,0.296588,3.345315,22.988867,1
1046.653356,1.877598,562.037903,535.670715,-1
99.865241,0.171701,35.462906,35.462906,1
1118.659232,2.543885,597.412720,566.034424,-1
531.853098,1.209460,489.623383,519.301270,-1
35.373526,0.080441,35.374802,4.104456,1
1430.302571,3.186350,1120.885986,1089.507690,-1
144.107415,0.321035,33.849911,4.172028,1
563.118851,1.254486,558.848083,527.577759,-1
1329.814441,3.786895,96.319679,127.640388,-1
89.032632,0.245381,33.777615,32.671585,1
64.157133,0.154716,3.069332,34.447636,1
1236.993085,2.983022,1048.315918,1077.993774,-1
1003.636876,2.420281,543.500488,574.770813,-1
28.086398,0.134443,3.070401,5.818705,1
0.402270,0.001675,0.401835,29.831421,1
807.795769,1.476614,749.365417,748.180237,-1
57.464051,0.101469,35.312283,33.200115,1
168.172543,0.318189,1.791156,24.576031,1
1110.321307,2.017240,529.237854,529.237854,-1
31.343536,0.101591,31.343325,1.148710,1
102.608014,0.300143,2.614092,33.934799,1
1146.332816,3.249692,126.106178,125.000145,-1
288.933195,0.558786,32.767391,31.582188,1
939.041545,1.756871,681.273743,683.385925,-1
792.503472,1.725863,668.782410,633.442688,-1
146.836177,0.319770,30.156057,1.423653,1
614.130833,1.337414,495.161835,497.978516,-1
804.005049,1.716619,555.516296,523.936584,-1
79.431192,0.169592,30.198408,27.381729,1
1053.674472,2.446032,1020.763245,985.023254,-1
980.833242,2.276936,959.153015,994.492737,-1
995.742210,2.311546,318.499298,353.839020,-1
1.543580,0.003449,1.543065,36.882778,1
700.044498,1.564385,640.169434,671.749146,-1
991.009553,2.214602,639.110657,603.770935,-1
63.779852,0.154446,0.727340,35.012665,1
574.254433,1.390585,27.511854,9.165148,-1
437.581721,1.180107,437.580444,443.041412,-1
62.899823,0.169633,27.997974,25.529137,1
63.971246,0.168826,27.511854,22.050892,1
506.111910,1.335673,493.090271,490.621429,-1
33.565695,0.231181,2.645583,42.268307,1
382.650886,0.926607,0.727340,35.012665,-1
130.404528,0.315781,27.511854,9.165148,1
991.023018,2.271126,639.068298,674.408020,-1
1.585537,0.003634,1.585416,33.754299,1
531.056768,2.135746,506.212158,545.795532,-1
104.717484,0.421141,0.000000,1.960674,1
830.934576,2.791884,112.255394,111.085129,-1
90.248997,0.294205,1.542144,2.674813,1
27.676703,0.133375,0.000000,38.398773,1
54.688358,0.212390,0.000000,39.583370,1
506.212985,1.965951,506.212158,504.251495,-1
225.855509,0.611674,27.190508,27.630634,1
51.314164,0.177835,29.664015,28.493750,1
874.651193,2.944337,83.418610,84.551277,-1
27.192931,0.069453,27.192228,29.239582,1
1087.340716,2.766784,111.238121,113.285477,-1
786.292197,1.940320,253.458267,216.781265,-1
1087.340716,2.766784,111.238121,113.285477,-1
786.292197,1.940320,253.458267,216.781265,-1
26.164245,0.079325,26.163250,26.163250,1
1026.907708,6.178004,871.723145,914.938477,-1
21.110526,0.124303,1.483244,2.884394,1
125.436821,0.313868,25.595139,28.961273,1
607.798546,1.520832,434.140717,431.319000,-1
967.547314,2.420994,462.061646,462.952148,-1
86.290855,0.292015,1.357257,0.246704,1
60.226016,0.165910,24.624975,22.312912,1
25.774135,0.144786,25.774109,17.441235,1
1037.481341,5.704462,896.623779,895.222656,-1
104.517508,0.300900,1.788080,3.316515,1
684.196413,1.745335,411.648804,408.282654,-1
3.103276,0.007916,3.103226,5.924953,1
954.870509,2.438441,435.928802,432.562653,-1
120.044034,0.306555,0.537720,1.428213,1
0.000000,0.000000,0.000000,42.891365,1
670.286868,2.163042,483.732483,530.808655,-1
968.273025,3.124654,846.863831,852.568481,-1
383.858510,1.238726,373.115845,354.524292,-1
433.718982,1.399628,410.885559,408.317719,-1
45.670821,0.147381,0.773212,3.269563,1
864.448263,2.608666,747.304443,700.228271,-1
583.830810,1.761840,384.173096,378.468414,-1
825.788448,2.492002,820.151367,822.719238,-1
0.879501,0.002654,0.878650,47.171368,1
120.728786,0.310914,21.362644,31.141163,1
943.369805,3.111899,869.325134,916.401306,-1
12.476836,0.041157,12.476824,31.068384,-1
797.788036,2.631668,796.478210,793.910339,-1
388.986027,1.283150,386.365875,388.862213,-1
943.369805,3.111899,869.325134,916.401306,-1
12.476836,0.041157,12.476824,31.068384,-1
797.788036,2.631668,796.478210,793.910339,-1
388.986027,1.283150,386.365875,388.862213,-1
383.431195,1.209408,73.725571,120.801743,-1
579.459386,1.827715,436.856903,442.561584,-1
783.123805,2.470108,783.122742,764.531189,-1
46.932322,0.148033,0.878650,1.689196,1
411.844333,1.299028,409.233704,406.737366,-1
823.318010,2.596887,821.908630,868.201355,-1
0.914412,0.006798,0.914560,1.581792,1
93.006599,0.410794,1.317210,46.253021,1
623.751392,2.755002,457.492950,455.803131,-1
836.997724,2.745734,772.733276,819.809448,-1
95.230579,0.312400,84.115028,65.523468,1
699.886900,2.295948,699.886353,697.318481,-1
303.560042,0.995815,289.774017,292.270355,-1
691.045775,3.164409,461.005249,505.941071,-1
2.194818,0.010050,2.195096,3.884910,1
40.784365,0.144602,0.878650,2.591540,1
0.403950,0.001269,0.403415,47.479591,1
363.535084,1.142041,363.534760,369.239441,-1
931.573553,2.926526,856.444885,837.853333,-1
337.124622,1.059073,72.443504,75.011353,-1
638.162247,2.004779,482.555847,480.059509,-1
865.561187,2.719149,748.586487,794.879211,-1
364.074402,1.121507,360.937012,313.860840,-1
48.309655,0.148815,2.194332,7.899001,1
577.135787,1.777829,433.783936,436.351776,-1
965.669167,2.974680,843.896240,841.399902,-1
623.330930,1.920130,387.246063,433.538788,-1
53.305291,0.150862,0.913796,2.695201,1
59.617855,0.165179,23.945267,23.945267,1
756.277263,4.322706,499.774078,484.586273,-1
805.154728,4.602078,660.735840,663.709534,-1
68.381655,0.383369,9.543467,63.379181,1
22.036264,0.094445,22.036428,18.361237,1
735.746146,2.825948,200.183899,197.210205,-1
1.600173,0.006013,1.600120,1.600120,1
131.842290,0.439315,1.214584,0.381880,1
571.628309,1.904738,504.759460,557.319702,-1
841.030880,2.781182,468.561127,470.356689,-1
637.593881,2.061410,527.629272,526.032837,-1
50.417462,0.163005,21.655241,30.904985,1
835.380198,2.771057,522.069275,523.864868,-1
620.461351,2.012263,472.658508,471.062042,-1
33.315380,0.108048,33.315533,85.875763,-1
835.380198,2.771057,522.069275,523.864868,-1
620.461351,2.012263,472.658508,471.062042,-1
33.315380,0.108048,33.315533,85.875763,-1
19.929246,0.121952,0.000000,2.973690,1
860.257936,5.166142,688.340576,742.176270,-1
821.334527,4.690210,490.484558,475.296753,-1
863.108607,4.928760,670.025330,672.999023,-1
22.585714,0.126504,0.000000,53.835712,1
66.183076,0.277717,0.658663,1.378208,1
